"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142"
"106",0,1299.22094208673,51013.9266675007,3713.81446891802,444271.120201521,496.142932602188,237177.215764177,23900.6586197307,23.186,0,48994.5121077411,763.939,4542.06275477517,639890.064996906,0,0,0,9.4784628583386,2524.43282694946,394731.899634409,6.567,1844.37290858416,613.484925995994,690.148487464097,1561.38320094258,0,2887.90058153121,13338.9992436257,6444575.80245644,5464.09250085063,2.005,0,5796.92419907989,925.974241242557,1185.48290891697,13619.5526650232,123092.399504933,200.687477333727,1355.13294272012,1299235.14504923,0,215.903188946572,0,754.031649187782,42318.9728063065,704275.789145079,4.826,699.147,218868.131720585,11081.666648412,67045.6259431124,297.653387085007,9730.057,0,0,0,72.4972243431903,209.60234713901,7692092.50205246,797998.697241977,37727.799,147045.939257243,0,1257127.90211758,20621.2723751824,10599490.7849351,90940.9439708273,0,30972.2853034359,10727856.7061967,495268.846496634,7.597,0,260.747201841666,14351.6899188399,9631.01232810979,7099.81501540512,771037.30627199,2394.56292593514,1026.41052065077,130.205632741711,1603.57085332888,27937.0615858325,67.8164690923754,69766.7154776266,0,43953.3710029368,21339.2054368906,32.381,5471.3055554071,402245.066200627,117.924294343105,0,59069.3931563914,1444.36225316165,6924.62501634755,482715.002764076,1588264.26766862,0,9843.685,600.480384856254,14450.3388377627,392623.739523399,558211.966442772,173012.529480467,0,3156.1163352024,22439.8350367066,0,0,0,186418.678749085,3443.6407147056,378.729,0,5183276.77298218,1296.26461693267,2989.15845883503,212850.935566211,844880.860651037,52289.7959061326,205.218520511042,0,0,161037.176348238,133053.481702751,0,14348.4368143862,2298834.92037067,0,7690.53847849462,0,21374.4820942222,519898.754892567,10837.0595018887,10726.6361080981,1471657.10969596,1106681.17860317,9913.04636288381,0,4919.77244483179,46.3565517619302
"107",921.554,67610.0799331247,733651.583146459,2480.71953074902,78429.2496398354,8746.09307123124,144376.020998218,1594597.55663061,63884.945966123,8.659,29323.0472113152,3182.433,52487.4568686746,1468015.50236371,45.705,2692.92915782448,0,5413.70412354012,111900.885537597,192887.886802733,764.048926980675,2296490.55483362,3150.40239526524,52.0724909591131,715.79599060063,1226.477,7046.92384941658,80116.208498757,1378256.67266807,152473.078567507,129.833,355.647,4446.42355701299,201944.048659062,59743.9534615551,2182309.96427876,285092.705824079,3437.38136237601,19082.917677753,722883.741211973,1107.02744034117,75864.9251359228,1438.139,16.959,251788.395736363,4446260.96058356,13.157,192085.245732672,16007555.5390153,6416.51647817992,990899.62347639,1737.13217664159,6694.22,144.718,50.074,69.105,798.786164918317,2690038.35698805,378308.352059413,47565.2765942127,42123.229,136129.036604678,303136.096685056,7327077.63775655,39.5014666067485,555879.841979822,361801.293753173,63367.6381854801,5605.54704780978,457194.541922806,108805.215130281,4939.54001378645,1252.33,27497.0441359195,318378.313085971,7970.13209165018,42.3066430082069,31108.5857016532,45.7894876559619,2552.57799194775,13621.204096885,4730.73114253168,397075.081637177,763982.292960024,3392.42766990625,37005.8350548836,662734.753750569,154.593131589145,3459.5729870082,938.197601804451,1645941.17150945,2185.95524069175,1017.951,39458.424290199,256851.19143429,429284.75577738,22800.1157333785,36681.9185170849,13233.319,63.22,1626.34900108651,22351.0797110933,9644.33953439516,2044130.25426925,269012.395878241,58770.1421562539,0,1723172.26125719,401.099,205.8,0,392897.959787433,8469.82495935121,633818.433025969,1255.882,87433.1019184077,1152189.81375483,436884.920854465,291664.573268387,1941255.77402267,8567.74598245957,0,6.365,67467.642,494030.421352568,676357.299855797,819.921,3885.40527356377,95224.8647611311,0,1691.27177175037,772.973,76268.0965208707,2533093.87299288,983.498233715021,482160.479945044,2765249.09511591,2142798.69120707,8633.83604631722,17880.9625099865,17292.0353006188,0
"108",258703.904,73063.2395402607,2209770.23674453,138604.893072004,301685.600178036,1206791.50357139,347768.272685465,585279.274707886,1667690.68724455,4390.863,21103.5305423798,716796.179000001,18852541.4981061,10403200.9841542,1416.9053353858,11646.1609350223,0,21887.2413476428,490663.217363604,2741829.44952146,401.900294869918,3717571.27663819,40437.805431775,9465.37838600514,5629.57546080658,4949.711,83648.5726220592,79409.2999773508,41869106.6243492,538711.809653999,0,18069.256,47480.7291306372,333478.753473306,237703.802724821,4670878.97468237,2211403.37235571,45280.9771013783,213443.262444103,6091796.57183759,31079.5643453491,1889231.62054751,57835.572,1930.69428815891,8495014.6829628,5340452.20323373,4480.48974973147,794682.888080566,19778217.7787749,154713.911126738,4484677.48364652,64743.7593369201,19145.014,75.416,1293.343,7565.269,55540.6510441553,3530435.24102447,7053149.42701974,1344030.46414712,261211.896129501,449592.136104409,1816649.31672932,13298301.1128617,4119.10359918175,12161453.0064227,171943.932340849,13045487.5529892,256379.419206063,12476166.5861227,572743.912697288,1655836.04790531,7664.379,2438440.60234585,792675.818747174,2892.4450318594,15983.1255677376,988627.129711722,934.011458751883,29056.5329458559,20800.4175022131,10396.3620451686,1711978.57071081,428197.661188073,1406376.41174785,28387.6379000841,1106989.24506709,62512.5704120692,84459.759733096,14466.3198448601,31868401.0884657,53266.0645094408,1533.291,696566.456870554,137963.384616691,1160261.73973357,122081.639698203,293113.940505249,18163.952,1001.117,63559.4002518285,324685.626261823,302837.493907465,11362405.591788,1553217.18348041,79798.9183207,2703620.68063227,0,19604.772,41993.454,9.548,1263060.69946489,287252.699454931,1509218.15800353,1451.468,4686506.30377177,4005714.5375052,392582.340980681,407886.390549981,2996315.70399104,158273.016647096,16.985,0,2331.009,3674599.42454644,2615435.38668852,823607.549,157040.661418083,1010833.81351975,0,78042.9873437028,729255.909,453328.85144981,13670970.1174622,34222.2460462109,8150522.59933009,7220710.96181677,14408765.4858931,43159.1236608296,2796939.217237,3713.85587271174,17758.4705619624
"109",0,0,0,2.202,1.9300028479777,23.2083500344079,1081.55829342343,711.060271750041,0,0,0,0,1.76676304153008,6886.005,0,6.625,0,0,1.364,4.017,0,0,0,7363.77401880649,0,0,9.341,869.906539143837,28767.9290542274,13.153,0,0,0,114.239614884113,0,1142.90554289007,231.155672966688,0,21.082,125.675,0,0,0,0,1741.65361972858,3413.25612400414,0,0,7575.08766257703,1097.39130713956,33.4411301436923,0,0,0,0,0,1.906,0,3485.76004173569,237.806842171087,0,8.11157223818987,53.9523676757736,2838.453198261,0,2438.67931620371,0,2626.32790365478,15907.1237830897,1865.26067861322,6.05738648829177,0,0,37.2622785363902,0,0,156.64,14530.488,0,18.275,0,327.877,248.39,0,0,0,311.010581633512,33.97,0,0,4381.37571369632,0,0,384.939646651516,640.946793344186,121.19449656,0,34422.2021277787,0,0,3.283,20.284,0,1195.96595912001,259.958402087491,0,219.592244002804,2245.3185729591,0,0,0,692.233546647432,0,51.258,0,117.932014740464,88.36,6.869,1069.183,154.936378647714,0,0,0,0,95.8725263352736,81.0835711681299,0,1265.6121890935,46817.5617923934,0,0,0,4.45831570082935,121.956719056338,9489.52506103165,42.6414196095484,13032.7881064175,43049.3956195605,1.97764788581873,0,5.98114751594196,0
"110",0,0,30.537,0,0,0,19173.5405602821,51.218,0,0,12.4021598962033,9.314,0,6.723,0,0,0,0,0,1134.58291098718,0,0,0,0,0,0,0,4.838,908.053881383712,0,0,0,0,0,0,7.626,312.416780101572,42.7142438860313,0,0,0,45.8043577712578,0,655.743202458113,0,16.396761884771,0,2.769,261.731093425983,0,0,0,0,0,0,0,0,67.064531541492,234.43057816801,983.010220102006,0,0,668.379253430121,0,0,1795.86930256989,0,0,0,291.300963092625,35.162,0,0,0,0,0,0,234.529360911283,0,52.489,0,0,326.301237128606,0,0,0,0,74.585,0,0,16.8546909453303,0,0,0,0,68.654,0,5.986,0,0,1.88396233532287,28.8273174967305,773.911692679964,136.26708777665,0,0,0,0,0,0,0,180.383996699236,0,0,0,392.840225524,37.094,0,428.121,0,0,0,0,0,2.284,16.7103666174522,0,0,71.3257551254334,0,0,0,1.547,0,0,0,4066.19289106782,6804.3860488789,0,0,0,0
"111",0,0,0,292.587534022439,0,0,68.6167010825311,60.9920446623419,0,0,0,0,0,1328.32616826407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.93252139532,0,34.8685146738163,5.41376463543034,0,0,0,0,0,0,1002.96589374837,12.713,0,294.896463895353,0,0,0,0,0,0,0,0,0,0,7.436,0,0,0,333.941763941014,0,60.9860398106125,0,0,0,6.63293939682695,0,0,0,0,0,0,0,0,0,0,0,0,39.444,0,0,0,0,0,0,0,22.3477651335574,0,0,5.804,0,0,0,54.429926278802,0,0,0,1.119,0,3630.81735589952,410.331686934381,0,0,4.0767512142808,0,0,0,0,0,1.257,0,21.5189465455301,9.49333337593963,111.336025079641,139.395,1332.39348316465,0,0,0,0,0,162.312,0,0,0,0,7.005,0,0,0,0,3.9596568011038,12.311,388.622515276922,0,0,0,0
"112",4391.644,1822.14276956208,600807.703071641,48330.5893533867,128807.560294896,1922.41566450216,464302.684115977,73330.81800274,16381.4506810147,0,5393323.5447424,429910.514,56571.0404480354,3304361.67552833,0,3341.83533479848,0,2063.39830794996,2875.62413442146,1789997.86199944,2788.00556316624,35253.420828231,4335.77833318616,69613.4034772575,135.331140058744,10193.862,15191.8042752515,21020.4808885195,26611655.6373425,37938.6932980622,981.268,25458.2833505058,3459.48411275137,81222.7886612838,55476.879996259,129521.438367493,37046.7035706328,9554.40945707409,21389.962744544,2559910.40018658,9168.38700888135,27640.8514833769,66841.153,69.6364414545231,70568.3004694225,4595476.79861492,4362.34562065536,6292.72094661133,916541.799715571,85390.9410984476,1020717.27544808,46909.0347031365,35881.96,3495.35,0,2195.181,3011.49402871853,7595.9232436598,19648314.3615458,3075229.42233693,505507.535,11790.6506958264,0,3763768.16114159,435.376001830178,25138401.4284865,2893302.13575325,7710.40580641745,1097634.29814982,17837426.6961926,1929268.06431715,104.237041892944,0,735.846561432196,496878.795806256,144272.590124852,21350.3585940979,2375574.55809687,2561.95962849227,5542.63844818121,19725.084414092,74376.3346904572,64912.2535031011,863.463217012972,471.541721567074,8.602,863403.997328639,39139.0641079668,91844.5652378808,84607.3244404377,1691931.04298249,2629.19162789837,933.194,300265.472377362,7065.28823211104,36322.7839535075,994600.836834525,2750303.1836561,126.336,0,19645.7155534271,132438.988035064,1126352.99163227,765332.341809694,612338.223410309,711140.314761627,15124.0200042278,148470.552272066,2330.832,0,4375.507,0,36711.4587114304,30854.679858334,5703.813,8661428.16625821,14789.1041083839,91548.5461769659,3941971.39687717,3992678.03392441,138616.90938901,127.658,0,0,83639.3002170169,574486.754559565,100.408,471818.840038347,1520840.71506555,165.852,46183.5398880627,425.471,255485.484221061,2222499.88179838,350463.362114179,176438.215803714,1860368.00198947,17774160.7211832,20428.8856260988,2112.81340245801,33557.4982461607,1014.77921407977
"113",7.355,92.175,1610.26601836459,3142.95805231118,9787.72729520659,3.415,1621.02652315809,1358.78187470886,33.341,12.807,2352.04415161442,9366.848,144.232782002348,46419.2135983941,0,17318.9050760607,0,3.548,31.567,3115.96934730015,1067.271,2874.67113718862,56111.0884744989,162.493679514824,9161.94855806177,1.818,27799.1990193932,1341.70013339926,156633.87136309,3049.50376656292,0,2058.08610602458,1.708,0,1745.07067848726,1188.81332506581,3297.55945377925,60.3238471544599,2199.02242135843,569.343576236044,1469.99360509509,142.329858216831,439.169,9.18081784422567,760.853970739115,105819.113861216,117502.614410157,100.749,18456.1215396513,16815.4051528165,11156.2381577953,92.3206416289302,104812.05,59380.1809999999,0,0,21.5166979385185,246.080157704704,424491.112517744,3468.84009737604,27.7473518506776,520.714126206717,5412.72838832369,93538.4322497375,0,19325.347459779,84.8450182292817,18.218,208.589929728355,64241.4073834853,954.502260015357,0,0,3.415,27538.163573367,544.127034007704,0,3654.37022006873,17.519,691924.179358186,82778.2627928044,682.410299926999,18314.2395889818,8.436,0,21.289,7324.97659403511,89.9235796574985,985.14282919818,8.71918519873475,65300.3455347327,10.412,16952.642,21995.6143467422,0,47866.4394165932,11.875,1091.10066649992,319.298,0,81.4894497041524,0,8.03715456729196,10020.5082946465,25596.7645050375,39.179,0,12111.4053616999,1.999,0,3.069,1220.51652836196,0,93.021,13568.271,2665.90859155999,586.598752095252,206.201256086309,10761.2426686376,145838.65605298,307.25526748982,0,88.728,0,751.924773837549,297492.658530122,0,527.273737389546,14986.1752199859,0,25918.8222996895,67.295,4906.13698931634,5112.97787765484,308.105272890955,1641.16821149757,62828.0034960317,97651.6005840695,2487.97240757362,0,439.425298943876,9.441
"114",46.768,216060.996098342,88263.6373695425,3458.22247700719,7673.6049935064,1960.93139117947,16965.2829391533,484276.504268489,5180.74939445258,0,1694.25867205515,1204.706,62492.025530887,218526.165445078,79.5009755196738,244.602,0,503.211252766664,1282659.83095095,20733.2930192657,0,674149.203552877,143.621463024758,0,0,64.602,1526.99491112034,3040.514,129361.626852993,2164.0522127483,0,247.015,1291.5090729274,577318.802659947,19286.3945004213,418403.332309338,63324.0773840142,612.29952390338,2547.53146701633,61211.9270134335,169.582,6414.84907739663,866.503,94.522,30790.6663924542,518901.389422221,0,7083.25802291126,2144597.43786121,2888.50800250635,198080.844056166,317.978637724245,2015.702,5.967,0,18.814,292.489,652218.771388544,25042.5672359522,13778.7355919566,5799.993,10233.4080450141,27130.3868585436,2132973.55232903,3.327,107507.779572154,12586.1136019233,36571.4789215286,8715.54174802282,62782.8243488068,7584.15192848491,13759.8429844023,0,6245.08940941369,16232.9619580613,324.955673893417,0,1711.32622659562,2.13777820616489,554.172,1118.94117842966,1313.15068201699,23884.0998741405,20275.0376632272,1119.83147757522,662085.898930409,17205.2337832796,145.751325316375,2571.351,40.9552365233235,256098.637640524,81.469,0,182048.079429139,596301.667900307,30006.9896280355,1907.92090408546,2104.68369974499,748.461,0,326.406981742733,4714.18826769499,904.483272960369,433811.834459273,20352.3555455772,8395.37154817511,677385.188665676,1058408.22992422,203.713,0,0,17819.8732918397,906.509,0,58.902,24083.7486864506,344260.404280086,540230.496412402,10370.7914388359,210769.420760736,3130.33078067931,0,1.34,17.237,174727.238183547,165706.736313489,7760.878,495.641725489013,9438.13474892646,0,0,35.175,30323.1886080016,439847.160268172,518.676952460547,121267.769245874,330060.85208674,289452.685456793,1286.1489811174,1576.3141335814,13.948,89.8797976557766
"115",0,0,3698.704,10.805,62.4802113844284,300.279264170453,12728.7916024168,12518.0054404522,8.353,0,300.924946240154,0,28.3626226545245,131501.422258316,0,39.2620365652187,0,0,35.6211337346711,23.4988099320189,24.5787373843856,0,68.076,0,0,0,1459.57548675219,174.419788554426,294314.285628625,30.7061987389018,0,0,0,0,0,617.887002596064,11.7,85.2871043845795,63.9301620654064,32.4398838725686,12.815,1566.06490795248,0,0,196.793331676574,21360.3182779071,583.60473599529,0,19572.0168279177,21488.0493784185,1129.44,19.33087887923,0,0,0,0,0,68.304,18130.4969071699,101.385308141093,0,599.157080119795,0,388.57241718863,0,1137.82571553087,121.772589257973,11.998,50.6822510434439,14399.8848744351,171.735310642748,0,0,0,308.618421361284,23.6430977655985,48.7402366370003,200.191975966407,0,97.392051085718,0,15.915,26816.7843408385,68.9824479439,0,0,868.179982386602,14.0012199102187,20.6647119222096,4.32048735610901,72587.1176495153,17.9601406444532,0,339.455996258038,14.643,0,0,74.3745811194332,0,0,37.8141519665995,49.6142677512964,356.19234523643,1221.30853172758,762.691728031424,0,51666.9016089191,348.83586615799,0,0,0,64.12,3182.86092980081,213.253,0,622.376403989797,5309.4258014594,446.573028691009,3668.468,4665.30374848134,18.5620554121956,0,0,0,42.84,1018.94602546932,0,71.7768762555974,1549.74865457382,0,0,0,3.61562146856432,933.449598748247,13.103,11203.9557233719,8155.10230787279,14865.2578885495,15.2867940291114,0,179.591274197341,0
"116",18947.102,806.269527744411,87250.3803935878,434798.507085261,157616.645801082,3129.56012041827,6529478.77307141,155088.30967084,34677.9377678594,1599.141,102770.647922752,2795308.036,17839.8637134101,4525751.47157658,1787.16943376085,33811.4226207301,7488.032,25312.8896416925,3792.9814528718,632253.726161731,633073.126752579,56015.2507271417,2761.91040413628,2529.09496431448,1854.6390709625,2975983.243,25999.7224118441,92869.2516900166,36969250.4500198,159488.78493112,663.679,8597.50700000001,55770.3413156869,9024.11840113648,28648.3022568844,429565.938298794,103736.500064587,20911.5313440579,75950.4485067861,265086.629361653,9133.42620990861,13238.8681931141,46395.205,468732.352679226,210166.431561354,2516427.65549462,5618.36651705963,20815.6965816142,6899941.09350948,81738.76111013,51972.2619969337,24928.5487095928,4708.429,110.414,2691.243,1885.97,8826.3694055201,426325.222575261,6693592.00337516,17215532.3828871,59888.156,354764.061097778,1416758.44340155,415549.949720884,4336.05508198465,8353414.85436462,40415.4626919799,40805.7584674029,76837.8602871359,9320297.77619222,180066.166216906,2254.72463831676,31636.725,18818.4857680909,39615.2453579184,10728.6854358291,1804.88532437841,19465637.5228724,331111.183222007,3957.59371481855,59592.7660875691,76761.5578876111,1294142.70389381,4064.72061982591,42128.0085783847,1408.02789789119,137908.619419598,84079.4084890762,2717625.24981343,75268.0318680311,4529446.53200269,7551.31470787536,976.737,211646.667226147,5774.49533192303,382029.802631609,209067.554805821,778212.207852086,1387146.107,451574.449999999,37776.0468362691,92117.1651994444,5892873.00479697,572391.355198225,408768.624035367,174758.648473285,35389.2780341593,1285668.88890422,313.822,60589.5992173534,246.878,789875.093044926,76490.8492308116,19331.2362203822,2294.061,0,47641.7471379763,29049.7257537616,533842.386983161,383672.449038306,1579501.53995016,433.131707616708,175.852,3028.743,220082.717372367,2459594.49660487,5436.561,72275.1675613139,7550708.42572187,50283.375,47742.371327093,13626.536,32997.1601957289,484549.624895481,13045.7230607717,31295.2099674983,2640991.97325961,16564357.3313455,17935.9542549764,4690.0936189297,27206.9040450202,1100347.1177996
"117",653.895,31504.138190507,55138.6622794225,1462.64599545525,71258.2476772352,9538.95720795585,270569.492084584,3949301.8229705,50741.9317524157,1.819,16368.975204618,3007.158,106527.991219136,1103898.68976753,0,2167.66827578946,172.087,3643.83786354241,93378.688883784,111814.936839059,154.762349708169,465101.825515446,2375.89020370485,0,984.745346698465,221.648,3220.49470537162,21958.4282318148,2067317.77849821,22528.7642904669,2.394,1934.293,4213.79748806447,479168.064679809,35934.516877034,8181515.34971722,570863.460352587,1847.83992409702,11545.065342083,94148.481,1306.68725302044,145074.299922775,5363.402,82.3246239055519,282403.345858203,5088447.64706397,328.853,14694.3912726261,16076017.4301579,5809.38787720287,206744.300482433,4228.87870394119,58.514,0,220.393,76.409,1875.33976743221,4698637.13427325,82603.5518912888,26786.7815132919,4596.99,135076.415284619,291343.222285196,5094695.30575601,876.659089147506,209447.777852033,24355.6204066792,49319.3333031935,6454.83404808665,173761.329624088,80673.4626061094,1222.14551954982,27.533,178389.086806092,37682.7699522804,3249.95946432231,717.092470471681,35763.890852319,142.556334698371,4647.442,52.0478073185168,7979.38142162834,245244.811959052,28063.4796989694,2400.58902908678,14786.8207511858,181590.118173347,2004.6775105402,3413.30694220869,1215.92533423687,1667665.9740785,6432.58180162672,22.855,14981.7071747761,54434.217108701,411028.24319076,39971.9664074985,29895.65861148,3693.614,0,7549.67672477392,18497.1653076658,5587.69487889995,4732644.59500992,287587.419926126,49998.9788466788,2008978.25809441,2422727.52130694,209.551,0,0,150909.338705871,5989.66041488223,302485.023337145,11.155,62457.2637308832,0,505737.259377328,158385.908301898,2413417.18498719,16911.2335037542,145.63316818773,0,20.663,1094543.91407476,980539.283005344,342.241,2819.13550877418,44985.645030973,0,1535.92768994106,1118.22,74569.8437015495,916162.916100471,1714.63450965033,535996.563109531,3769105.10429699,2971798.85646186,5600.40277792448,12116.1069667411,1546.28007154681,79.4934499427575
"118",2229.24314614007,47575.6435782537,63448.244745188,122636.612221934,39750.3230354711,11005.7811258081,137917.956263109,2359397.89058622,19814.9302713228,184.258,15065.5858486644,4834.676,66981.8761108862,461046.067499104,6.376,198.010928538738,28.2067259391999,554.804015928438,583773.14685332,67447.984045538,67.93255444085,249304.91148009,326.195007311721,530.952,246.548,1426.255,1907.30499293143,34382.7508163225,438984.970263251,23076.3742957418,34.18,186.632337559406,3560.09701830257,2296974.50675881,37584.1166222611,742760.31724163,330028.760280602,3633.12075747958,6912.80531904296,59995.421070764,2347.88350515511,60507.0397211765,2108.127,7.513,118612.012553743,1777370.58694214,139.959688174647,26709.3848317182,6345092.29415494,12080.1088320683,230383.148054395,614.012327647548,73.248,357.177,25.796,544.381,3873.55017147472,1283147.71266684,122713.910337642,16424.7502473157,7317.47,51417.0493553496,310124.257923899,3367825.39005531,612.492710404996,168218.60534369,13260.7259254642,89974.4797962719,11345.0889863913,134944.98095193,22383.9559802064,11239.9674308807,15.579,49786.9618211168,29615.5246579222,829.769041746027,188.390434712056,32672.4259531178,848.84084027555,738.344821704595,396.825410979709,1624.01780420859,133845.140840189,19964.6309010647,13057.4962717945,80873.2631337709,56385.5471292138,80.5493881368147,1076.55123559922,718.714478063832,595485.592246804,673.502162517879,165.753,9256.67613511213,173341.122650027,129485.172174382,11300.3118571512,7908.55400444061,14365.028,21.854,2552.31893715172,15771.256117761,27510.4109944048,931725.050074811,109401.35745095,21236.0607345933,568343.035055523,987628.22253837,4102.349,34.551,0,88566.8096071664,1516.03237290082,785949.525692729,3306.869,56500.8873276992,557388.008698693,0,47891.9334319284,645025.121147517,6313.17091059253,56.9706406698107,43.673,1066.702,379774.660513676,509116.026971085,4396.575,618.40559856964,44313.5245463572,0,78.969,2846.767,26856.083902727,380214.817829647,2770.00211733754,176687.380274756,610054.226340927,722353.761045912,2566.43752579819,26731.9226074035,4570.30118258465,248.615990365406
"119",2271.713,1393.592,71461.313407714,744224.946355381,201152.491762832,8808.79462287505,973490.715250185,142924.540176293,6036.91706826343,12824.969,31789.8814727036,163299.719,6387.09017050122,5163872.86479194,5028.11260079614,36790.0522957823,1.611,11724.6777002747,15999.1076971232,509839.49700955,2968.80548847941,35250.9415314735,72700.4373310137,9952.52248304503,2489.4752596748,5754.197,58301.2327532075,71264.5709005148,16133536.3533309,48656.530561127,5159.539,980827.462003229,7028.43500807413,13268.1616534075,21533.3211631591,310458.9340693,111176.885855428,22469.764737856,15829.8171471095,287083.692779199,2875.31792469141,21974.1195443086,64800.5359999999,10243.7658016075,109653.780930547,1465341.17402136,7837.50223754473,15649.13736138,6691292.9197275,371049.164247853,87671.0677388427,6466.75669066285,56262.858,713.753,1518.118,1461.686,4914.26026217427,94522.7868985908,8033813.31756658,524132.879323432,5927.59608864714,143214.471650181,895940.158978092,1937045.3573437,8391.62380786254,4829731.18579719,48399.3601934004,24099.4082084579,813826.684255967,2382396.62453863,135718.083588668,1715.01266227389,294.775,41795.2603130941,26049.6213381458,220064.11880124,475705.306161146,772838.151117984,9568.34234545826,103455.478985202,40735.7054808869,510609.104122356,283284.080687864,2411.98191990279,3238.09631591786,2682.22159843424,154401.664516581,2367292.99385499,21026.0142682976,59003.4417885029,2619155.12486154,2263.7300695917,3761.338,555679.740197137,250085.337059396,416793.772710932,59171.7294805599,1012672.01231235,93118.039,18035.927,11304.8038948694,46143.6387973129,84639.5099468761,318400.581034003,282506.568908011,182536.830105614,45289.252952853,530580.742755771,27659.164,94.9862617456256,838.874,830952.473599552,167945.750737927,14663.4908680203,49005.272,1186017.0116602,42734.9284866965,89101.9768180617,0,1568134.3017739,260228.482356927,1853.22364645451,871.944,13549.946,187858.810767748,2336922.80185419,16.342,499058.562021032,804332.682584357,60.95,105363.360425322,7908.724,15485.8663149337,1656220.07614148,218081.425003419,166829.630155224,7960434.59008105,8656303.96410253,33999.1951125169,1912.79659880402,2588740.06276505,2132593.08410564
"120",9194.97999999999,93164.8752288754,3206742.61538772,241865.817460486,1490374.50808643,35783.1114005699,1921772.94562664,2742654.23484584,62034.5737462043,202884.885,159584.506341346,158580.712,228998.576602097,9856564.64010122,18305.4740871468,57113.0775779062,162.042072292306,173725.045494647,105915.350365832,2884885.80648452,4850.19744710788,1766609.9958666,83275.3391940743,369.063462621404,121001.298234376,22905.608,181203.792750834,1500258.66436852,7445447.48987807,996729.303482428,4172.833,24568.792,289110.825465587,520299.038836427,275865.001951629,2847162.21540658,1589489.49531307,622689.5860512,627289.443637903,1524124.89834655,133399.504670994,252144.687149904,93767.308,3519.42729770141,1272280.3326904,41769644.0960767,34056.806068605,105085.053895371,34031157.8956386,267208.03740185,1937882.95748225,272249.999977818,60472.144,12622.984,2932.905,22895.958,133076.402647879,1729707.50200429,1578432.61743546,532290.726318441,213092.846,1646926.2958095,1746892.24197977,22705419.4946787,55942.4438565967,3230022.74625554,524408.167925013,246677.110582264,111260.619811887,2106464.13160677,494990.8239003,8487.03359723445,2970.039,250724.309487137,628703.240587781,47092.5624006419,12337.6892669278,762837.770872243,9557.51545534281,70945.7886746879,193553.000328537,161742.833928757,5198908.98491289,59496.2735960446,15495.7798208294,54341.261900149,8127583.29338435,36508.63265242,35866.7730647217,7862.20556959445,9799416.54365478,82889.7829668015,9320.985,396129.962538658,86223.4856635473,1685408.8566045,276340.934569179,269008.326487444,415153.243,2990.366,133728.041067607,1134507.42170574,567440.432062079,5442108.83777086,24796938.6773319,513420.831164162,2228575.48510549,2855610.72714704,2649.452,223.623915643497,1646.827,2798273.01968606,371592.690006856,297757.785723032,18966.51,830006.683211581,1232486.07566385,721219.060627355,1560076.98849713,0,109806.587137604,8693.61319859385,449.065,8262.273,2162834.12678778,5392255.6482437,1360.728,46643.2315152301,765049.969156661,96.306,146140.688269087,27140.529,991840.778100407,6534739.68827983,27259.3997227845,552346.827269756,20746249.3464852,15325177.2337099,214298.246469594,85053.6094213704,18165.1064769616,14385.7795438929
